"","Date","Time","Day","Station","Code","Min Delay","Min Gap","Bound","Line","Vehicle","OID_","line","line_1","POINT_X","POINT_Y","CODE.DESCRIPTION"
"7873",2024-04-24,"10:02","Wednesday","Woodbine","SUO",0,0,NA,"BD",0,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Passenger Other"
"7874",2024-04-24,"10:26","Wednesday","Finch","SUO",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"7875",2024-04-24,"11:00","Wednesday","Bay","SUDP",0,0,"W","BD",0,16,"Bloor-Danforth",2,-79.390213766,43.670138305,"Disorderly Patron"
"7876",2024-04-24,"11:35","Wednesday","College","SUUT",0,0,"N","YU",5496,53,"Yonge-University",1,-79.383313131,43.661307158,"Unauthorized at Track Level"
"7877",2024-04-24,"11:39","Wednesday","Royal York","MUIS",0,0,NA,"BD",0,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Injured or ill Customer (In Station) - Transported"
"7878",2024-04-24,"11:46","Wednesday","Castle Frank","SUO",0,0,"W","BD",0,19,"Bloor-Danforth",2,-79.36830536,43.674104619,"Passenger Other"
"7879",2024-04-24,"12:01","Wednesday","Lawrence","SUDP",10,15,"S","YU",5566,60,"Yonge-University",1,-79.402403683,43.725028561,"Disorderly Patron"
"7880",2024-04-24,"12:17","Wednesday","Queen","SUO",13,18,"S","YU",5996,51,"Yonge-University",1,-79.379455679,43.652393313,"Passenger Other"
"7881",2024-04-24,"12:50","Wednesday","Sheppard West","MUIR",0,0,"N","YU",5996,36,"Yonge-University",1,-79.462584556,43.750410786,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7882",2024-04-24,"12:52","Wednesday","Eglinton","PUTO",0,0,"N","YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"T&S Other"
"7883",2024-04-24,"13:17","Wednesday","Osgoode","MUIRS",0,0,NA,"YU",0,47,"Yonge-University",1,-79.386829953,43.650814436,"Injured or ill Customer (In Station) - Medical Aid Refused"
"7884",2024-04-24,"13:17","Wednesday","Lawrence","PUMEL",0,0,NA,"YU",0,60,"Yonge-University",1,-79.402403683,43.725028561,"Escalator/Elevator Incident"
"7885",2024-04-24,"13:18","Wednesday","Coxwell","TUSC",0,0,"W","BD",5054,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Operator Overspeeding"
"7886",2024-04-24,"13:24","Wednesday","Yorkdale","TUCC",6,10,"S","YU",5946,38,"Yonge-University",1,-79.447865439,43.725026597,"Transit Control Related Problems"
"7887",2024-04-24,"13:46","Wednesday","Spadina","MUPLC",0,0,"N","YU",5971,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Fire/Smoke Plan C"
"7888",2024-04-24,"13:50","Wednesday","Spadina","MUPLC",0,0,"W","BD",5311,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Fire/Smoke Plan C"
"7889",2024-04-24,"13:59","Wednesday","Royal York","MUPAA",0,0,"W","BD",5333,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Passenger Assistance Alarm Activated - No Trouble Found"
"7890",2024-04-24,"14:17","Wednesday","Lawrence","MUIR",17,22,"S","YU",5591,60,"Yonge-University",1,-79.402403683,43.725028561,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7891",2024-04-24,"14:22","Wednesday","Coxwell","TUS",4,8,"E","BD",5264,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Crew Unable to Maintain Schedule"
"7892",2024-04-24,"14:40","Wednesday","St George","SUDP",10,14,"E","BD",5301,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"7893",2024-04-24,"14:42","Wednesday","Yonge","MUO",4,8,"W","BD",5071,17,"Yonge-University",1,-79.38594519,43.670985406,"Miscellaneous Other"
"7894",2024-04-24,"15:05","Wednesday","Rosedale","SUDP",0,0,"N","YU",0,55,"Yonge-University",1,-79.388772396,43.677128586,"Disorderly Patron"
"7895",2024-04-24,"15:18","Wednesday","Queen's Park","PUOPO",0,0,"N","YU",5941,45,"Yonge-University",1,-79.390699978,43.659788798,"OPTO (COMMS) Train Door Monitoring"
"7896",2024-04-24,"15:27","Wednesday","Bathurst","SUUT",4,7,"E","BD",5302,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Unauthorized at Track Level"
"7897",2024-04-24,"15:48","Wednesday","Museum","SUUT",7,12,"N","YU",5646,44,"Yonge-University",1,-79.393731641,43.667212514,"Unauthorized at Track Level"
"7898",2024-04-24,"16:20","Wednesday","Bloor","SUO",0,0,"S","YU",5971,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Other"
"7899",2024-04-24,"16:29","Wednesday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"7900",2024-04-24,"16:42","Wednesday","Vaughan Met. Centre","SUG",3,6,"S","YU",5611,70,"Yonge-University",0,-79.526543035,43.793593306,"Graffiti / Scratchiti"
"7901",2024-04-24,"16:48","Wednesday","Kipling","SUO",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Passenger Other"
"7902",2024-04-24,"17:09","Wednesday","Highway 407","PUOPO",7,10,"S","YU",6136,71,"Yonge-University",0,-79.523119077,43.78351988,"OPTO (COMMS) Train Door Monitoring"
"7903",2024-04-24,"17:12","Wednesday","Eglinton West","SUDP",0,0,"N","YU",5656,41,"Yonge-University",1,-79.436190432,43.698722631,"Disorderly Patron"
"7904",2024-04-24,"17:25","Wednesday","Bloor","SUDP",0,0,NA,"YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Disorderly Patron"
"7905",2024-04-24,"17:26","Wednesday","Yorkdale","PUMST",0,0,NA,"YU",0,38,"Yonge-University",1,-79.447865439,43.725026597,"Station Stairway Incident "
"7906",2024-04-24,"17:26","Wednesday","Queen's Park","MUIRS",0,0,NA,"YU",0,45,"Yonge-University",1,-79.390699978,43.659788798,"Injured or ill Customer (In Station) - Medical Aid Refused"
"7907",2024-04-24,"17:32","Wednesday","Pape","MUO",0,0,"E","BD",5314,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Miscellaneous Other"
"7908",2024-04-24,"17:59","Wednesday","St Patrick","PUOPO",3,6,"S","YU",6056,46,"Yonge-University",1,-79.388514008,43.654744649,"OPTO (COMMS) Train Door Monitoring"
"7909",2024-04-24,"18:07","Wednesday","Main","SUO",0,0,"W","BD",5175,27,"Bloor-Danforth",2,-79.302409246,43.688875715,"Passenger Other"
"7910",2024-04-24,"18:46","Wednesday","Keele","MUSC",0,0,"E","BD",5111,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Miscellaneous Speed Control"
"7911",2024-04-24,"18:50","Wednesday","Dupont","PUSAC",0,0,"S","YU",5876,43,"Yonge-University",1,-79.40731305,43.674800945,"Signals Axle Counter Block Failure"
"7912",2024-04-24,"18:51","Wednesday","Wellesley","MUIS",0,0,NA,"YU",0,54,"Yonge-University",1,-79.383695522,43.665093566,"Injured or ill Customer (In Station) - Transported"
"7913",2024-04-24,"18:55","Wednesday","Vaughan Met. Centre","MUATC",3,6,"S","YU",5716,70,"Yonge-University",0,-79.526543035,43.793593306,"ATC Project"
"7914",2024-04-24,"19:39","Wednesday","Kennedy","MUIS",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Injured or ill Customer (In Station) - Transported"
"7915",2024-04-24,"20:07","Wednesday","Bloor","MUPAA",6,11,"N","YU",5716,17,"Bloor-Danforth",2,-79.3832,43.67,"Passenger Assistance Alarm Activated - No Trouble Found"
"7916",2024-04-24,"20:12","Wednesday","Warden","SUO",34,39,"E","BD",5032,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Passenger Other"
"7917",2024-04-24,"20:18","Wednesday","Spadina","SUAE",0,0,NA,"YU",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Assault / Employee Involved"
"7918",2024-04-24,"20:32","Wednesday","Union","SUAP",5,10,"N","YU",5926,49,"Yonge-University",1,-79.380694393,43.64566489,"Assault / Patron Involved"
"7919",2024-04-24,"21:12","Wednesday","Sheppard West","MUPAA",4,9,"N","YU",5591,36,"Yonge-University",1,-79.462584556,43.750410786,"Passenger Assistance Alarm Activated - No Trouble Found"
"7920",2024-04-24,"21:25","Wednesday","Dupont","PUSAC",4,9,"S","YU",6026,43,"Yonge-University",1,-79.40731305,43.674800945,"Signals Axle Counter Block Failure"
"7921",2024-04-24,"21:28","Wednesday","Sheppard","SUUT",0,0,NA,"YU",0,62,"Yonge-University",1,-79.411104746,43.761474916,"Unauthorized at Track Level"
"7922",2024-04-24,"22:01","Wednesday","St Andrew","SUAP",4,9,"S","YU",5601,48,"Yonge-University",1,-79.384995002,43.647601241,"Assault / Patron Involved"
"7923",2024-04-24,"22:13","Wednesday","Kennedy","SUO",0,0,NA,"BD",0,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Passenger Other"
"7924",2024-04-24,"22:13","Wednesday","Bloor","MUIR",0,0,"S","YU",5901,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7925",2024-04-24,"22:18","Wednesday","Ossington","MUIS",0,0,NA,"BD",0,11,"Bloor-Danforth",2,-79.425870865,43.662438965,"Injured or ill Customer (In Station) - Transported"
"7926",2024-04-24,"23:13","Wednesday","Union","SUUT",22,27,"N","YU",6126,49,"Yonge-University",1,-79.380694393,43.64566489,"Unauthorized at Track Level"
"7927",2024-04-24,"23:28","Wednesday","Dundas West","MUDD",3,8,"W","BD",2157,8,"Bloor-Danforth",2,-79.452665671,43.657117263,"Door Problems - Debris Related"
"7928",2024-04-24,"23:56","Wednesday","Lansdowne","MUPAA",0,0,"E","BD",5226,9,"Bloor-Danforth",2,-79.442988936,43.659060096,"Passenger Assistance Alarm Activated - No Trouble Found"
"7929",2024-04-24,"00:20","Wednesday","Broadview","MUIS",0,0,NA,"BD",0,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Injured or ill Customer (In Station) - Transported"
"7930",2024-04-24,"00:43","Wednesday","Queen","SUUT",0,0,"N","YU",0,51,"Yonge-University",1,-79.379455679,43.652393313,"Unauthorized at Track Level"
"7931",2024-04-24,"00:46","Wednesday","Vaughan Met. Centre","MUPAA",0,0,"N","YU",5676,70,"Yonge-University",0,-79.526543035,43.793593306,"Passenger Assistance Alarm Activated - No Trouble Found"
"7932",2024-04-24,"00:52","Wednesday","Woodbine","MUNCA",0,0,NA,"BD",0,26,"Bloor-Danforth",2,-79.313208456,43.686505466,NA
"7933",2024-04-24,"01:14","Wednesday","Spadina","PUMEL",0,0,"E","BD",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Escalator/Elevator Incident"
"7934",2024-04-24,"01:19","Wednesday","Coxwell","SUO",0,0,"W","BD",5363,25,"Bloor-Danforth",2,-79.324124363,43.684123636,"Passenger Other"
"7935",2024-04-24,"01:20","Wednesday","Sheppard","MUIS",0,0,"N","YU",0,62,"Yonge-University",1,-79.411104746,43.761474916,"Injured or ill Customer (In Station) - Transported"
"7936",2024-04-24,"01:46","Wednesday","Kipling","MUIRS",0,0,NA,"BD",0,0,"Bloor-Danforth",2,-79.536179398,43.637142249,"Injured or ill Customer (In Station) - Medical Aid Refused"
"7937",2024-04-24,"01:53","Wednesday","Dundas West","MUIS",0,0,NA,"BD",0,8,"Bloor-Danforth",2,-79.452665671,43.657117263,"Injured or ill Customer (In Station) - Transported"
"7938",2024-04-24,"01:57","Wednesday","Bathurst","SUDP",0,0,"E","BD",0,13,"Bloor-Danforth",2,-79.411490357,43.665725238,"Disorderly Patron"
"7939",2024-04-24,"05:31","Wednesday","Don Mills","MUSC",0,0,"W","SHP",6151,69,"Sheppard",4,-79.347243483,43.775060927,"Miscellaneous Speed Control"
"7940",2024-04-24,"15:25","Wednesday","Sheppard","SUO",0,0,NA,"SHP",0,62,"Yonge-University",1,-79.411104746,43.761474916,"Passenger Other"
"7941",2024-04-24,"16:25","Wednesday","Don Mills","SUO",5,12,"W","SHP",6146,69,"Sheppard",4,-79.347243483,43.775060927,"Passenger Other"
"7942",2024-04-24,"19:37","Wednesday","Don Mills","SUAP",23,30,"E","SHP",6161,69,"Sheppard",4,-79.347243483,43.775060927,"Assault / Patron Involved"
"7943",2024-04-24,"19:42","Wednesday","Don Mills","SUDP",22,29,"W","SHP",6146,69,"Sheppard",4,-79.347243483,43.775060927,"Disorderly Patron"
"7944",2024-04-25,"02:20","Thursday","Jane","MUIS",0,0,NA,"BD",0,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Injured or ill Customer (In Station) - Transported"
"7945",2024-04-25,"02:48","Thursday","Highway 407","SUO",0,0,NA,"YU",0,71,"Yonge-University",0,-79.523119077,43.78351988,"Passenger Other"
"7946",2024-04-25,"02:53","Thursday","Finch","SUDP",0,0,NA,"YU",0,64,"Yonge-University",1,-79.415772005,43.780682365,"Disorderly Patron"
"7947",2024-04-25,"04:45","Thursday","Queen's Park","SUUT",0,0,"S","YU",0,45,"Yonge-University",1,-79.390699978,43.659788798,"Unauthorized at Track Level"
"7948",2024-04-25,"05:32","Thursday","Eglinton West","MUNCA",0,0,NA,"YU",0,41,"Yonge-University",1,-79.436190432,43.698722631,NA
"7949",2024-04-25,"05:55","Thursday","Eglinton","PUOPO",3,7,"N","YU",6031,59,"Yonge-University",1,-79.398622359,43.706765596,"OPTO (COMMS) Train Door Monitoring"
"7950",2024-04-25,"06:04","Thursday","Pape","MUPAA",0,0,"W","BD",5264,22,"Bloor-Danforth",2,-79.345169803,43.679744803,"Passenger Assistance Alarm Activated - No Trouble Found"
"7951",2024-04-25,"06:35","Thursday","Keele","MUSC",0,0,"W","BD",5275,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Miscellaneous Speed Control"
"7952",2024-04-25,"06:38","Thursday","Sheppard","PUTO",10,13,"S","YU",5881,62,"Yonge-University",1,-79.411104746,43.761474916,"T&S Other"
"7953",2024-04-25,"07:09","Thursday","St Clair","SUO",0,0,NA,"YU",0,57,"Yonge-University",1,-79.393589409,43.68818861,"Passenger Other"
"7954",2024-04-25,"08:17","Thursday","College","SUDP",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Disorderly Patron"
"7955",2024-04-25,"08:33","Thursday","Dupont","MUDD",15,18,"S","YU",5856,43,"Yonge-University",1,-79.40731305,43.674800945,"Door Problems - Debris Related"
"7956",2024-04-25,"08:40","Thursday","St Patrick","MUIS",0,0,NA,"YU",0,46,"Yonge-University",1,-79.388514008,43.654744649,"Injured or ill Customer (In Station) - Transported"
"7957",2024-04-25,"08:49","Thursday","Christie","MUSC",3,5,"E","BD",5347,12,"Bloor-Danforth",2,-79.418760827,43.663990096,"Miscellaneous Speed Control"
"7958",2024-04-25,"09:41","Thursday","Castle Frank","SUAP",0,0,"W","BD",0,19,"Bloor-Danforth",2,-79.36830536,43.674104619,"Assault / Patron Involved"
"7959",2024-04-25,"09:56","Thursday","Dundas West","SUAE",0,0,"W","BD",5338,8,"Bloor-Danforth",2,-79.452665671,43.657117263,"Assault / Employee Involved"
"7960",2024-04-25,"11:02","Thursday","Kennedy","MUSAN",0,0,"W","BD",5178,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Unsanitary Vehicle"
"7961",2024-04-25,"11:11","Thursday","Lawrence","PUOPO",0,0,"N","YU",5926,60,"Yonge-University",1,-79.402403683,43.725028561,"OPTO (COMMS) Train Door Monitoring"
"7962",2024-04-25,"11:32","Thursday","Kennedy","MUSAN",5,10,"E","BD",5178,30,"Bloor-Danforth",2,-79.264538997,43.732246741,"Unsanitary Vehicle"
"7963",2024-04-25,"12:11","Thursday","St George","SUUT",9,13,"E","BD",5089,15,"Yonge-University",1,-79.397849346,43.668584618,"Unauthorized at Track Level"
"7964",2024-04-25,"12:13","Thursday","St George","SUDP",0,0,"N","YU",6036,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"7965",2024-04-25,"13:28","Thursday","Donlands","MUIR",11,15,"E","BD",5250,23,"Bloor-Danforth",2,-79.337800388,43.681180597,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7966",2024-04-25,"13:43","Thursday","Castle Frank","MUIR",5,9,"W","BD",5071,19,"Bloor-Danforth",2,-79.36830536,43.674104619,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7967",2024-04-25,"14:01","Thursday","Eglinton","PUMEL",0,0,NA,"YU",0,59,"Yonge-University",1,-79.398622359,43.706765596,"Escalator/Elevator Incident"
"7968",2024-04-25,"14:11","Thursday","Yonge","PUMST",0,0,NA,"BD",0,17,"Yonge-University",1,-79.38594519,43.670985406,"Station Stairway Incident "
"7969",2024-04-25,"14:28","Thursday","King","SUDP",5,10,"N","YU",5746,50,"Yonge-University",1,-79.378120778,43.649110941,"Disorderly Patron"
"7970",2024-04-25,"14:30","Thursday","Highway 407","PUOPO",5,10,"S","YU",5476,71,"Yonge-University",0,-79.523119077,43.78351988,"OPTO (COMMS) Train Door Monitoring"
"7971",2024-04-25,"14:40","Thursday","Castle Frank","PUMO",0,0,NA,"BD",0,19,"Bloor-Danforth",2,-79.36830536,43.674104619,"Station Other"
"7972",2024-04-25,"14:58","Thursday","Lawrence","EUCO",7,12,"S","YU",6051,60,"Yonge-University",1,-79.402403683,43.725028561,"Couplers"
"7973",2024-04-25,"15:10","Thursday","Eglinton","EUCD",3,8,"S","YU",6051,59,"Yonge-University",1,-79.398622359,43.706765596,"Consequential Delay (2nd Delay Same Fault)"
"7974",2024-04-25,"15:31","Thursday","Greenwood","SUDP",7,10,"E","BD",5283,24,"Bloor-Danforth",2,-79.330241533,43.682819638,"Disorderly Patron"
"7975",2024-04-25,"16:09","Thursday","Warden","PUMST",0,0,NA,"BD",0,29,"Bloor-Danforth",2,-79.278911529,43.712536504,"Station Stairway Incident "
"7976",2024-04-25,"16:20","Thursday","Keele","PUMEL",0,0,NA,"BD",0,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Escalator/Elevator Incident"
"7977",2024-04-25,"17:11","Thursday","Spadina","MUIS",0,0,NA,"YU",0,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Injured or ill Customer (In Station) - Transported"
"7978",2024-04-25,"18:53","Thursday","Finch","SUO",46,49,"N","YU",3134,64,"Yonge-University",1,-79.415772005,43.780682365,"Passenger Other"
"7979",2024-04-25,"18:59","Thursday","Yonge","SUDP",4,7,"W","BD",5273,17,"Yonge-University",1,-79.38594519,43.670985406,"Disorderly Patron"
"7980",2024-04-25,"19:25","Thursday","Eglinton","MUATC",10,13,"N","YU",5711,59,"Yonge-University",1,-79.398622359,43.706765596,"ATC Project"
"7981",2024-04-25,"19:51","Thursday","St George","SUDP",4,9,"N","YU",5641,15,"Yonge-University",1,-79.397849346,43.668584618,"Disorderly Patron"
"7982",2024-04-25,"19:58","Thursday","St Patrick","SUDP",0,0,"S","YU",5856,46,"Yonge-University",1,-79.388514008,43.654744649,"Disorderly Patron"
"7983",2024-04-25,"20:04","Thursday","Dufferin","SUDP",0,0,NA,"BD",0,10,"Bloor-Danforth",2,-79.435516833,43.660191777,"Disorderly Patron"
"7984",2024-04-25,"20:04","Thursday","Royal York","MUPLB",5,10,"W","BD",5011,2,"Bloor-Danforth",2,-79.5114851,43.648068731,"Fire/Smoke Plan B - Source TTC"
"7985",2024-04-25,"20:21","Thursday","North York Centre","TUCC",0,0,"S","YU",5971,63,"Yonge-University",1,-79.412735717,43.767837366,"Transit Control Related Problems"
"7986",2024-04-25,"20:46","Thursday","Islington","MUPLB",0,0,"W","BD",5196,1,"Bloor-Danforth",2,-79.523970386,43.645471587,"Fire/Smoke Plan B - Source TTC"
"7987",2024-04-25,"20:48","Thursday","Finch West","MUPAA",0,0,"N","YU",5591,74,"Yonge-University",0,-79.490993428,43.7634986,"Passenger Assistance Alarm Activated - No Trouble Found"
"7988",2024-04-25,"21:18","Thursday","St Clair West","MUSAN",5,10,"N","YU",5661,42,"Yonge-University",1,-79.415524426,43.68370091,"Unsanitary Vehicle"
"7989",2024-04-25,"21:19","Thursday","Keele","SUDP",0,0,"W","BD",0,7,"Bloor-Danforth",2,-79.460276072,43.655377717,"Disorderly Patron"
"7990",2024-04-25,"21:49","Thursday","Broadview","MUIS",0,0,NA,"BD",0,20,"Bloor-Danforth",2,-79.358879712,43.676784225,"Injured or ill Customer (In Station) - Transported"
"7991",2024-04-25,"22:21","Thursday","College","MUIS",0,0,NA,"YU",0,53,"Yonge-University",1,-79.383313131,43.661307158,"Injured or ill Customer (In Station) - Transported"
"7992",2024-04-25,"22:27","Thursday","Lansdowne","SUROB",0,0,NA,"BD",0,9,"Bloor-Danforth",2,-79.442988936,43.659060096,"Robbery"
"7993",2024-04-25,"22:45","Thursday","St Clair","SUO",22,27,"S","YU",5396,57,"Yonge-University",1,-79.393589409,43.68818861,"Passenger Other"
"7994",2024-04-25,"22:49","Thursday","Jane","MUIS",0,0,NA,"BD",0,4,"Bloor-Danforth",2,-79.484647899,43.649751849,"Injured or ill Customer (In Station) - Transported"
"7995",2024-04-25,"22:50","Thursday","York Mills","MUIR",4,9,"N","YU",6052,61,"Yonge-University",1,-79.406415409,43.744225634,"Injured or ill Customer (On Train) - Medical Aid Refused"
"7996",2024-04-25,"22:57","Thursday","Bloor","MUIS",0,0,"N","YU",0,17,"Bloor-Danforth",2,-79.3832,43.67,"Injured or ill Customer (In Station) - Transported"
"7997",2024-04-25,"23:10","Thursday","Summerhill","SUUT",0,0,"S","YU",5396,56,"Yonge-University",1,-79.390913388,43.68210859,"Unauthorized at Track Level"
"7998",2024-04-25,"23:27","Thursday","High Park","MUDD",8,16,"W","BD",5363,6,"Bloor-Danforth",2,-79.466011721,43.654103444,"Door Problems - Debris Related"
"7999",2024-04-25,"23:38","Thursday","Woodbine","MUIS",0,0,"W","BD",0,26,"Bloor-Danforth",2,-79.313208456,43.686505466,"Injured or ill Customer (In Station) - Transported"
"8000",2024-04-25,"23:52","Thursday","Spadina","MUIS",0,0,"W","BD",5247,14,"Bloor-Danforth",2,-79.404053464,43.667271999,"Injured or ill Customer (In Station) - Transported"
"8001",2024-04-25,"00:47","Thursday","St George","SUO",0,0,NA,"YU",0,15,"Yonge-University",1,-79.397849346,43.668584618,"Passenger Other"
"8002",2024-04-25,"00:50","Thursday","Dundas","SUROB",0,0,"S","YU",0,52,"Yonge-University",1,-79.381123655,43.656277584,"Robbery"
